bundle	pathid	name	width	height	format	mips	streamed	bytes
charactermodmaterials_assets_mechanicxgloves_left_black_sdr7_882ee4f7c2a58b117446bc9bb64d8f15.bundle	3909854965358838983	LitMask	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mechanicxgloves_left_black_sdr8_077949c39722018957e8cdaa53463336.bundle	2563421987251388914	mechanixGloves_Left_Black_BaseColor	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_mechanicxgloves_left_black_sdr8_077949c39722018957e8cdaa53463336.bundle	3038933815523849605	mechanixGloves_Left_BlackWhite_Normal	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mechanicxgloves_left_black_sdr8_077949c39722018957e8cdaa53463336.bundle	3909854965358838983	LitMask	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mechanicxgloves_left_black_sdr9_f11d2105967a8bf44d27bf24d7ed50c1.bundle	-1467687380264341989	mechanixGloves_Left_Tan_BaseColor	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_mechanicxgloves_left_black_sdr9_f11d2105967a8bf44d27bf24d7ed50c1.bundle	3038933815523849605	mechanixGloves_Left_BlackWhite_Normal	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mechanicxgloves_left_black_sdr9_f11d2105967a8bf44d27bf24d7ed50c1.bundle	3909854965358838983	LitMask	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mechanicxgloves_left_black_sdr_83888d69601ce4f63d64b53b43e185b7.bundle	-6227654387415427067	Gloves_Mechanix_Rigged Combino_MechanicxGloves_Left_Black_sdr.001_MaskMap	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mechanicxgloves_left_black_sdr_83888d69601ce4f63d64b53b43e185b7.bundle	1683341578860659009	Gloves_Mechanix_Rigged Combino_MechanicxGloves_Left_Black_sdr.001_BaseMap	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_mechanicxgloves_left_black_sdr_83888d69601ce4f63d64b53b43e185b7.bundle	3038933815523849605	mechanixGloves_Left_BlackWhite_Normal	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mechanicxgloves_left_coyotebrown_04ad195fddd96d6db3ecf12881a3cc3b.bundle	374729625159164876	mechanixGloves_Left_COYOTE BROWN_BaseColor	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_mechanicxgloves_left_coyotebrown_04ad195fddd96d6db3ecf12881a3cc3b.bundle	3038933815523849605	mechanixGloves_Left_BlackWhite_Normal	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mechanicxgloves_left_coyotebrown_04ad195fddd96d6db3ecf12881a3cc3b.bundle	3909854965358838983	LitMask	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mechanicxgloves_left_coyotetan_3c6a6fd4b63429bc51a09cf82195bcd5.bundle	2327232462685889318	mechanixGloves_Left_COYOTE TAN_BaseColor	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_mechanicxgloves_left_coyotetan_3c6a6fd4b63429bc51a09cf82195bcd5.bundle	3038933815523849605	mechanixGloves_Left_BlackWhite_Normal	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mechanicxgloves_left_coyotetan_3c6a6fd4b63429bc51a09cf82195bcd5.bundle	3909854965358838983	LitMask	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mechanicxgloves_left_fde_a05dbfe79d71a8ca65fa15f2e4fd2618.bundle	2327232462685889318	mechanixGloves_Left_COYOTE TAN_BaseColor	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_mechanicxgloves_left_fde_a05dbfe79d71a8ca65fa15f2e4fd2618.bundle	3038933815523849605	mechanixGloves_Left_BlackWhite_Normal	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mechanicxgloves_left_fde_a05dbfe79d71a8ca65fa15f2e4fd2618.bundle	3909854965358838983	LitMask	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mechanicxgloves_right_black_sdr1_535799eefeabc494e9ba855d8fde8052.bundle	-5142895541177682543	Gloves_Mechanix_Rigged Combino_MechanicxGloves_Right_Black_sdr.001_MaskMap	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mechanicxgloves_right_black_sdr1_535799eefeabc494e9ba855d8fde8052.bundle	4139997485061541549	mechanixGloves_Right_Black_Normal	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mechanicxgloves_right_black_sdr1_535799eefeabc494e9ba855d8fde8052.bundle	8703669541036258585	Gloves_Mechanix_Rigged Combino_MechanicxGloves_Right_Black_sdr.001_BaseMap	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_mechanicxgloves_right_black_sdr2_4c423fd1f6ea57f09f35ceb72089c8dc.bundle	-5142895541177682543	Gloves_Mechanix_Rigged Combino_MechanicxGloves_Right_Black_sdr.001_MaskMap	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mechanicxgloves_right_black_sdr2_4c423fd1f6ea57f09f35ceb72089c8dc.bundle	4139997485061541549	mechanixGloves_Right_Black_Normal	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mechanicxgloves_right_black_sdr2_4c423fd1f6ea57f09f35ceb72089c8dc.bundle	6383204313045153487	Gloves_Mechanix_Rigged Combino_MechanicxGloves_Right_Black_sdr.001_BaseMap	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_mechanicxgloves_right_black_sdr3_a6f97e0556d4478066740bda76940c42.bundle	-4834031339596158739	Gloves_Mechanix_Rigged Combino_MechanicxGloves_Right_Black_sdr.001_MaskMap	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mechanicxgloves_right_black_sdr3_a6f97e0556d4478066740bda76940c42.bundle	-2858866972974054545	Gloves_Mechanix_Rigged Combino_MechanicxGloves_Right_Black_sdr.001_BaseMap	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_mechanicxgloves_right_black_sdr3_a6f97e0556d4478066740bda76940c42.bundle	1755741470103636003	Gloves_Mechanix_Rigged Combino_MechanicxGloves_Right_Black_sdr.001_Normal	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mechanicxgloves_right_black_sdr4_fe377c7ce4eebeeb8a5d686f69b9319a.bundle	4139997485061541549	mechanixGloves_Right_Black_Normal	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mechanicxgloves_right_black_sdr4_fe377c7ce4eebeeb8a5d686f69b9319a.bundle	4641036398649501755	LitMask	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mechanicxgloves_right_black_sdr4_fe377c7ce4eebeeb8a5d686f69b9319a.bundle	7141313992003439912	mechanixGloves_Right_Black_BaseColor	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_mechanicxgloves_right_black_sdr5_ba2de6cd2c43712d54bb01933ae7cf36.bundle	-9078165820658345176	mechanixGloves_Right_BlackWhite_BaseColor	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_mechanicxgloves_right_black_sdr5_ba2de6cd2c43712d54bb01933ae7cf36.bundle	4139997485061541549	mechanixGloves_Right_Black_Normal	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mechanicxgloves_right_black_sdr5_ba2de6cd2c43712d54bb01933ae7cf36.bundle	4641036398649501755	LitMask	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mechanicxgloves_right_black_sdr6_268965dcbbdff3597faac51dc0f04e08.bundle	-5142895541177682543	Gloves_Mechanix_Rigged Combino_MechanicxGloves_Right_Black_sdr.001_MaskMap	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mechanicxgloves_right_black_sdr6_268965dcbbdff3597faac51dc0f04e08.bundle	-3453880053247468836	Gloves_Mechanix_Rigged Combino_MechanicxGloves_Right_Black_sdr.001_BaseMap	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_mechanicxgloves_right_black_sdr6_268965dcbbdff3597faac51dc0f04e08.bundle	4139997485061541549	mechanixGloves_Right_Black_Normal	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mechanicxgloves_right_black_sdr7_4542509fa055457f33798f9c85f0101b.bundle	-6065175069459605010	mechanixGloves_Right_BlackWhite_Normal	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mechanicxgloves_right_black_sdr7_4542509fa055457f33798f9c85f0101b.bundle	-5142895541177682543	Gloves_Mechanix_Rigged Combino_MechanicxGloves_Right_Black_sdr.001_MaskMap	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mechanicxgloves_right_black_sdr7_4542509fa055457f33798f9c85f0101b.bundle	-1198452267206514909	Gloves_Mechanix_Rigged Combino_MechanicxGloves_Right_Black_sdr.001_BaseMap	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_mechanicxgloves_right_black_sdr8_380d93695d0986c6e5268caa25a4c4a6.bundle	4139997485061541549	mechanixGloves_Right_Black_Normal	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mechanicxgloves_right_black_sdr8_380d93695d0986c6e5268caa25a4c4a6.bundle	4641036398649501755	LitMask	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mechanicxgloves_right_black_sdr8_380d93695d0986c6e5268caa25a4c4a6.bundle	6836788202613631970	mechanixGloves_Right_Tan_BaseColor	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_mechanicxgloves_right_black_sdr_6f26371d343d0f55878a53080ca71f31.bundle	-5142895541177682543	Gloves_Mechanix_Rigged Combino_MechanicxGloves_Right_Black_sdr.001_MaskMap	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mechanicxgloves_right_black_sdr_6f26371d343d0f55878a53080ca71f31.bundle	2166349631931143922	Gloves_Mechanix_Rigged Combino_MechanicxGloves_Right_Black_sdr.001_BaseMap	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_mechanicxgloves_right_black_sdr_6f26371d343d0f55878a53080ca71f31.bundle	4139997485061541549	mechanixGloves_Right_Black_Normal	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mechanicxgloves_right_coyotebrown_f80c1836911b15795428a56032c9f040.bundle	310340494618020986	mechanixGloves_Right_COYOTE BROWN_BaseColor	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_mechanicxgloves_right_coyotebrown_f80c1836911b15795428a56032c9f040.bundle	4139997485061541549	mechanixGloves_Right_Black_Normal	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mechanicxgloves_right_coyotebrown_f80c1836911b15795428a56032c9f040.bundle	4641036398649501755	LitMask	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mechanicxgloves_right_coyotetan_36d89f391e1d6371b67e2b857ea71237.bundle	-2231556343175304645	mechanixGloves_Right_COYOTE TAN_BaseColor	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_mechanicxgloves_right_coyotetan_36d89f391e1d6371b67e2b857ea71237.bundle	4139997485061541549	mechanixGloves_Right_Black_Normal	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mechanicxgloves_right_coyotetan_36d89f391e1d6371b67e2b857ea71237.bundle	4641036398649501755	LitMask	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mechanicxgloves_right_fde_3ce1170fffbde5c2c3112df9213a04b6.bundle	-2231556343175304645	mechanixGloves_Right_COYOTE TAN_BaseColor	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_mechanicxgloves_right_fde_3ce1170fffbde5c2c3112df9213a04b6.bundle	4139997485061541549	mechanixGloves_Right_Black_Normal	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mechanicxgloves_right_fde_3ce1170fffbde5c2c3112df9213a04b6.bundle	4641036398649501755	LitMask	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mechanixwhiteblack1_9442ed055603dfedf80c4e238d3d20bf.bundle	-4951580874866380482	MechanixWhiteBlack__Normal	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mechanixwhiteblack1_9442ed055603dfedf80c4e238d3d20bf.bundle	-4360120809255026026	MechanixWhiteBlack__MaskMap	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mechanixwhiteblack1_9442ed055603dfedf80c4e238d3d20bf.bundle	7419087660540665382	MechanixWhiteBlack_BaseColour	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mi_40mm_092add14b8606da463a435cedb362824.bundle	-7814688399612061034	40mmmMask	512	512	DXT5	10	1	349552
charactermodmaterials_assets_mi_40mm_092add14b8606da463a435cedb362824.bundle	2945294095424164173	40mm_BaseColor	512	512	DXT1	10	1	174776
charactermodmaterials_assets_mi_40mm_092add14b8606da463a435cedb362824.bundle	7754942270374183669	40mm_Normal	512	512	DXT5	10	1	349552
charactermodmaterials_assets_mi_airframe_cover10_a3e3e22af0bce0d0d12c140cb3bd2b92.bundle	-568920015283606206	LitMask	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mi_airframe_cover10_a3e3e22af0bce0d0d12c140cb3bd2b92.bundle	3436870749695225067	Airframe_cover_Normal	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mi_airframe_cover10_a3e3e22af0bce0d0d12c140cb3bd2b92.bundle	4191044058063558795	Black	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_mi_airframe_cover1_7e67858f69ba633903f00b34bcebd476.bundle	-568920015283606206	LitMask	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mi_airframe_cover1_7e67858f69ba633903f00b34bcebd476.bundle	3436870749695225067	Airframe_cover_Normal	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mi_airframe_cover1_7e67858f69ba633903f00b34bcebd476.bundle	6700720257157936434	Airframe_Helmet_BaseColorBLK	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_mi_airframe_cover2_d99525b68b659c025386f102466a7113.bundle	-6296296872839254894	AOR1	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_mi_airframe_cover2_d99525b68b659c025386f102466a7113.bundle	-568920015283606206	LitMask	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mi_airframe_cover2_d99525b68b659c025386f102466a7113.bundle	3436870749695225067	Airframe_cover_Normal	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mi_airframe_cover3_0ac3ea8ae7b4bf40eb862ed76df8ad95.bundle	-2545444282661426401	AOR2	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_mi_airframe_cover3_0ac3ea8ae7b4bf40eb862ed76df8ad95.bundle	-568920015283606206	LitMask	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mi_airframe_cover3_0ac3ea8ae7b4bf40eb862ed76df8ad95.bundle	3436870749695225067	Airframe_cover_Normal	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mi_airframe_cover4_63ecdc948570b5c6495ad925d0ca3afd.bundle	-568920015283606206	LitMask	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mi_airframe_cover4_63ecdc948570b5c6495ad925d0ca3afd.bundle	3436870749695225067	Airframe_cover_Normal	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mi_airframe_cover4_63ecdc948570b5c6495ad925d0ca3afd.bundle	8996808433824596678	Coyote Brown	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_mi_airframe_cover6_aa8b1817d9ebedc9d5a9fd69d4410086.bundle	-8776191194592541026	Multicam Arid	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_mi_airframe_cover6_aa8b1817d9ebedc9d5a9fd69d4410086.bundle	-568920015283606206	LitMask	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mi_airframe_cover6_aa8b1817d9ebedc9d5a9fd69d4410086.bundle	3436870749695225067	Airframe_cover_Normal	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mi_airframe_cover7_717cc4cdcd41f9ce5d95cffa25e697bd.bundle	-568920015283606206	LitMask	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mi_airframe_cover7_717cc4cdcd41f9ce5d95cffa25e697bd.bundle	1126619773082371016	Multicam Jungle	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_mi_airframe_cover7_717cc4cdcd41f9ce5d95cffa25e697bd.bundle	3436870749695225067	Airframe_cover_Normal	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mi_airframe_cover8_d15a44a3b0b2f9ac869d675acfd02980.bundle	-2073531261359280047	Ranger Green	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_mi_airframe_cover8_d15a44a3b0b2f9ac869d675acfd02980.bundle	-568920015283606206	LitMask	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mi_airframe_cover8_d15a44a3b0b2f9ac869d675acfd02980.bundle	3436870749695225067	Airframe_cover_Normal	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mi_airframe_cover9_6cc91032b149f81c25927593ce8586db.bundle	-568920015283606206	LitMask	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mi_airframe_cover9_6cc91032b149f81c25927593ce8586db.bundle	3436870749695225067	Airframe_cover_Normal	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mi_airframe_cover9_6cc91032b149f81c25927593ce8586db.bundle	5506226253397745989	Tan	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_mi_airframe_cover_459d271bf6d943dbaea081372ee0979c.bundle	-568920015283606206	LitMask	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mi_airframe_cover_459d271bf6d943dbaea081372ee0979c.bundle	531149703053436562	Airframe_cover_BaseColor	2048	2048	DXT1	12	1	2796216
charactermodmaterials_assets_mi_airframe_cover_459d271bf6d943dbaea081372ee0979c.bundle	3436870749695225067	Airframe_cover_Normal	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mi_airframe_helmet1_8b0b4bba66500baff68c8af1258a855f.bundle	-7979926573163304224	Airframe_Helmet_BaseColorBLK	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mi_airframe_helmet1_8b0b4bba66500baff68c8af1258a855f.bundle	294201594234694744	LitMask	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mi_airframe_helmet1_8b0b4bba66500baff68c8af1258a855f.bundle	7583610427581129423	Airframe_Helmet_Normal	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mi_airframe_helmet_f2881625eb996a9ac8d00e508e92d43f.bundle	294201594234694744	LitMask	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mi_airframe_helmet_f2881625eb996a9ac8d00e508e92d43f.bundle	6963349110329073165	Airframe_Helmet_BaseColor	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mi_airframe_helmet_f2881625eb996a9ac8d00e508e92d43f.bundle	7583610427581129423	Airframe_Helmet_Normal	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mi_airframe_helmetaor1_83b10d2a24276e6eda21633db6ae22e1.bundle	-1391167633577250051	AOR1	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mi_airframe_helmetaor1_83b10d2a24276e6eda21633db6ae22e1.bundle	294201594234694744	LitMask	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mi_airframe_helmetaor1_83b10d2a24276e6eda21633db6ae22e1.bundle	7583610427581129423	Airframe_Helmet_Normal	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mi_airframe_helmetaor2_b0206a1012035eba750ffac7f3ec3f18.bundle	294201594234694744	LitMask	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mi_airframe_helmetaor2_b0206a1012035eba750ffac7f3ec3f18.bundle	2757146769939440372	AOR2	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mi_airframe_helmetaor2_b0206a1012035eba750ffac7f3ec3f18.bundle	7583610427581129423	Airframe_Helmet_Normal	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mi_airframe_helmetblk2_e62a51bdc95500fc2ea54f7b9cc8e925.bundle	294201594234694744	LitMask	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mi_airframe_helmetblk2_e62a51bdc95500fc2ea54f7b9cc8e925.bundle	3497999743685654078	Black Battleworn	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mi_airframe_helmetblk2_e62a51bdc95500fc2ea54f7b9cc8e925.bundle	7583610427581129423	Airframe_Helmet_Normal	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mi_airframe_helmetcoyote_f2d5e488285f1accc850dba0c66dba8e.bundle	294201594234694744	LitMask	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mi_airframe_helmetcoyote_f2d5e488285f1accc850dba0c66dba8e.bundle	7583610427581129423	Airframe_Helmet_Normal	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mi_airframe_helmetcoyote_f2d5e488285f1accc850dba0c66dba8e.bundle	8697323861055931979	Coyote Brown	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mi_airframe_helmetcoyoteworn_f793840a2517b46cd73e3c1399a7830a.bundle	294201594234694744	LitMask	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mi_airframe_helmetcoyoteworn_f793840a2517b46cd73e3c1399a7830a.bundle	594977942630223628	Coyote Brown Battleworn	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mi_airframe_helmetcoyoteworn_f793840a2517b46cd73e3c1399a7830a.bundle	7583610427581129423	Airframe_Helmet_Normal	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mi_airframe_helmetmulticam_533b0fb0814a5685f9c6868d00c1a59d.bundle	294201594234694744	LitMask	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mi_airframe_helmetmulticam_533b0fb0814a5685f9c6868d00c1a59d.bundle	7583610427581129423	Airframe_Helmet_Normal	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mi_airframe_helmetmulticam_533b0fb0814a5685f9c6868d00c1a59d.bundle	8048614412658902590	Multicam	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mi_airframe_helmetmulticamalpine1_6a5487059efe866136b40cf6d659fbba.bundle	-5759258934631858576	Multicam Arid	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mi_airframe_helmetmulticamalpine1_6a5487059efe866136b40cf6d659fbba.bundle	294201594234694744	LitMask	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mi_airframe_helmetmulticamalpine1_6a5487059efe866136b40cf6d659fbba.bundle	7583610427581129423	Airframe_Helmet_Normal	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mi_airframe_helmetmulticamalpine_a99393dba5ae3cc2af91070e9fe28a12.bundle	294201594234694744	LitMask	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mi_airframe_helmetmulticamalpine_a99393dba5ae3cc2af91070e9fe28a12.bundle	7290639127015737333	Multicam Alpine	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mi_airframe_helmetmulticamalpine_a99393dba5ae3cc2af91070e9fe28a12.bundle	7583610427581129423	Airframe_Helmet_Normal	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mi_airframe_helmetmulticamblack1_08177e694adb5ac9f888ede7fe671181.bundle	294201594234694744	LitMask	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mi_airframe_helmetmulticamblack1_08177e694adb5ac9f888ede7fe671181.bundle	6749820464688147766	Multicam Black 1	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mi_airframe_helmetmulticamblack1_08177e694adb5ac9f888ede7fe671181.bundle	7583610427581129423	Airframe_Helmet_Normal	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mi_airframe_helmetmulticamblack2_c39f1fa48a8b1c9f29b8aa2afac4bc35.bundle	294201594234694744	LitMask	2048	2048	DXT5	12	1	5592432
charactermodmaterials_assets_mi_airframe_helmetmulticamblack2_c39f1fa48a8b1c9f29b8aa2afac4bc35.bundle	4918847006359814479	Multicam Black 2	2048	2048	DXT5	12	1	5592432
