bundle	pathid	name	shader_pathid	shader_name
charactermodmaterials_assets_mi_btv_11_f614e200934467dc101868e6c317ef69.bundle	7428890959325951703	MI_BTV_1	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_btv_1_a62b83112e4c5ce82b5c08bfc29854c6.bundle	-4522745591668907856	MI_BTV_1	-3661740934848837633	MilkShaders/Lit-Template
charactermodmaterials_assets_mi_bullet_556_aa945e7eaebfafeebbf80a09608c7a2d.bundle	-8005995304771765879	MI_Bullet_556	-3661740934848837633	MilkShaders/Lit-Template
charactermodmaterials_assets_mi_carabiners_ferro_dmm_xsre_03_67673b2c4d604cefc7f8a6b6e3fde280.bundle	4695604122107370881	MI_Carabiners_Ferro_DMM_XSRE_03	-3661740934848837633	MilkShaders/Lit-Template
charactermodmaterials_assets_mi_chris_ea0acef2d377a808123708c53fe046ed.bundle	4978361605168317815	MI_Chris	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_comntacts_479ce7abe569a5bcd9e9e18d047a6433.bundle	-8967942855012493001	MI_Comntacts	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_comtac_6_0e6f894ce266de30fd68fa667df74fc9.bundle	-8874819249346136303	MI_Comtac_6	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_comtac_6mc1_8db875702db7abb8b51dd1ffde2521ee.bundle	1609528859337183221	MI_Comtac_6 MC	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_comtac_6mc2_f3f70490502d80f22df1aca7f70d921d.bundle	1243053432265921358	MI_Comtac_6 MC	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_comtac_6mc3_9e6637bbb8cfacff6d21ba99ced7fbc1.bundle	-4225147225794816693	MI_Comtac_6 MC	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_comtac_6mc4_2efdc308422f456ed253d22ca158af7e.bundle	308040099775036956	MI_Comtac_6 MC	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_comtac_6mc_c6633817694fc3dea6da336ebe26ea12.bundle	4987346816217806614	MI_Comtac_6 MC	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_crye_ls1_1046af8795939e65669728c507352693.bundle	-3972414344815975056	MI_CRYE_LS 1	6692683703723378954	Shader Graphs/ClothWind
charactermodmaterials_assets_mi_crye_ls_33c5f57f1765e488b690f78ff62e54e0.bundle	-4074366230822121488	MI_CRYE_LS	6692683703723378954	Shader Graphs/ClothWind
charactermodmaterials_assets_mi_crye_ls_aor1worn_1031ad0944cb4b22ae43f5aba0c61132.bundle	3484151979013764819	MI_CRYE_LS_AOR1WORN	6692683703723378954	Shader Graphs/ClothWind
charactermodmaterials_assets_mi_crye_ls_dts_d729288d0d695495d2f8b55520d80bd6.bundle	-8276809025378164183	MI_CRYE_LS_DTS	6692683703723378954	Shader Graphs/ClothWind
charactermodmaterials_assets_mi_crye_ls_flecktarn_57e765dc65add7cbdbd57c7130eea8a3.bundle	-780512666051747318	MI_CRYE_LS_Flecktarn	6692683703723378954	Shader Graphs/ClothWind
charactermodmaterials_assets_mi_crye_ls_gray_aab6258582cc67a309c917c44debae8c.bundle	-3123253596596218298	MI_CRYE_LS_Gray	6692683703723378954	Shader Graphs/ClothWind
charactermodmaterials_assets_mi_crye_ls_khaki_afcaa2d67a4df0a1f04bf058aa4d5d3d.bundle	5647591220590323422	MI_CRYE_LS_Khaki	6692683703723378954	Shader Graphs/ClothWind
charactermodmaterials_assets_mi_crye_ls_m81_53bbebe12a2d3e51d027ddf572632290.bundle	978008598715255572	MI_CRYE_LS_M81	6692683703723378954	Shader Graphs/ClothWind
charactermodmaterials_assets_mi_crye_ls_marpat1_bd593c299bcade78bf9759fd578e8a5a.bundle	-2307417917088083331	MI_CRYE_LS_Marpat 1	6692683703723378954	Shader Graphs/ClothWind
charactermodmaterials_assets_mi_crye_ls_marpat_2a7933836e364a9598ca383fe63eaa52.bundle	-2513556524295132550	MI_CRYE_LS_Marpat	6692683703723378954	Shader Graphs/ClothWind
charactermodmaterials_assets_mi_crye_ls_mcbworn_50f4fe8635d7d4bdc9e67272bb6178a3.bundle	919179279429877809	MI_CRYE_LS_MCBWORN	6692683703723378954	Shader Graphs/ClothWind
charactermodmaterials_assets_mi_crye_ls_mcworn_c40fa95cf38eb678d1b8be3d800bed0b.bundle	7300171351939143197	MI_CRYE_LS_MCWORN	6692683703723378954	Shader Graphs/ClothWind
charactermodmaterials_assets_mi_crye_ls_rg_74ff6ffec2d863e1ea42c30ba10ee8e0.bundle	-9083957431719286179	MI_CRYE_LS_RG	6692683703723378954	Shader Graphs/ClothWind
charactermodmaterials_assets_mi_crye_ls_tropic_6644ecc8c23835a68c55064bb16ddccc.bundle	6423087496549892833	MI_CRYE_LS_Tropic	6692683703723378954	Shader Graphs/ClothWind
charactermodmaterials_assets_mi_crye_lsmca_4469fa1b491fc770ba05a0ea18998aa1.bundle	4535070654685264021	MI_CRYE_LS MCA	6692683703723378954	Shader Graphs/ClothWind
charactermodmaterials_assets_mi_crye_lsmcb_900d0bb1f00bef10f13863ca3309b5f2.bundle	-9216930032783512378	MI_CRYE_LS MCB	6692683703723378954	Shader Graphs/ClothWind
charactermodmaterials_assets_mi_crye_pants_aor1worn_95b045944982978f06b649b80c5ddb14.bundle	401336984395964381	MI_CRYE_Pants_AOR1WORN	6692683703723378954	Shader Graphs/ClothWind
charactermodmaterials_assets_mi_crye_pants_dts_507de5bdb815452d28f1bccdd683348d.bundle	8016725574169605484	MI_CRYE_Pants_DTS	6692683703723378954	Shader Graphs/ClothWind
charactermodmaterials_assets_mi_crye_pants_flecktarn_80639287f39bc300927905143aab1046.bundle	-4861953031280235762	MI_CRYE_Pants_Flecktarn	6692683703723378954	Shader Graphs/ClothWind
charactermodmaterials_assets_mi_crye_pants_gray_fc1703c90b6ab2a4dfce13e2276a5190.bundle	-2622717649881722093	MI_CRYE_Pants_Gray	6692683703723378954	Shader Graphs/ClothWind
charactermodmaterials_assets_mi_crye_pants_khaki_3b2b110d95d5817ae84df920ef2e610d.bundle	7396042025723527319	MI_CRYE_Pants_Khaki	6692683703723378954	Shader Graphs/ClothWind
charactermodmaterials_assets_mi_crye_pants_m81_cb3ba44b14c5ac99e5a250a06c058387.bundle	-901811772518939072	MI_CRYE_Pants_M81	6692683703723378954	Shader Graphs/ClothWind
charactermodmaterials_assets_mi_crye_pants_marpat1_b35b55276e8f96e9a806f2d00d468a1a.bundle	7059675668363028665	MI_CRYE_Pants_Marpat 1	6692683703723378954	Shader Graphs/ClothWind
charactermodmaterials_assets_mi_crye_pants_marpat_95678cb7ac0a63d4265d3fdc7a5a8a17.bundle	6101807598617946220	MI_CRYE_Pants_Marpat	6692683703723378954	Shader Graphs/ClothWind
charactermodmaterials_assets_mi_crye_pants_mc1_fa2b5773d0cc42b2062f1f33f28c335e.bundle	4341205500178547254	MI_CRYE_Pants_MC 1	6692683703723378954	Shader Graphs/ClothWind
charactermodmaterials_assets_mi_crye_pants_mc_c5fc13f8998bfe81afbd13fc7cd3f40e.bundle	-3822402846259549365	MI_CRYE_Pants_MC	6692683703723378954	Shader Graphs/ClothWind
charactermodmaterials_assets_mi_crye_pants_mca_53d492a4e4a9a417560ce4840a7a57d0.bundle	5432869178682865030	MI_CRYE_Pants_MCA	6692683703723378954	Shader Graphs/ClothWind
charactermodmaterials_assets_mi_crye_pants_mcb_9b601a14e17036584303349094f40a64.bundle	-2374095550625887243	MI_CRYE_Pants_MCB	6692683703723378954	Shader Graphs/ClothWind
charactermodmaterials_assets_mi_crye_pants_mcbworn_82cbd4d744d156d73fd3af2654bf8bd8.bundle	5421799062277514563	MI_CRYE_Pants_MCBWORN	6692683703723378954	Shader Graphs/ClothWind
charactermodmaterials_assets_mi_crye_pants_mcworn_411dba8419cbbb20a38b2ae4f5c00275.bundle	-2584865630662081710	MI_CRYE_Pants_MCWORN	6692683703723378954	Shader Graphs/ClothWind
charactermodmaterials_assets_mi_crye_pants_rg_b7d67adcf1719f0f316c7863a609eab3.bundle	-4563884705012433053	MI_CRYE_Pants_RG	6692683703723378954	Shader Graphs/ClothWind
charactermodmaterials_assets_mi_crye_pants_tropic_ade207736fc342be0d56b3ce62de881a.bundle	6800040436813813786	MI_CRYE_Pants_Tropic	6692683703723378954	Shader Graphs/ClothWind
charactermodmaterials_assets_mi_d3crx_v1_od1_4b1b3139da4d5d713b5436da1de69d19.bundle	-2152560655556602820	MI_D3CRX_V1_OD 1	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_d3crx_v1_od2_78cc3211cdc02fb559fbc26b6390bc96.bundle	-4026607600249716726	MI_D3CRX_V1_BLK	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_d3crx_v1_od3_936fed76a9704f43e31f65e2bbdea0bf.bundle	-3269309390639115955	MI_D3CRX_V1_AOR1	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_d3crx_v1_od_f9604aa2afc7b42cc4dd833a216d4751.bundle	1313261183026948038	MI_D3CRX_V1_OD	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_d3crx_v2_black1_e1d9c2df4df64b78421fd3b6414a213c.bundle	-2251807047028315205	MI_D3CRX_V2_OD	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_d3crx_v2_black2_1cae74f432476829c2ca229e66db30ae.bundle	4011812791727141321	MI_D3CRX_V2_Black.001 2	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_d3crx_v2_black3_d8577238b4a2fe2184f868c01ad52038.bundle	-6365301301244013769	MI_D3CRX_V2_AOR1	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_d3crx_v2_black_093ad693964455a2f5ec6c787df4530d.bundle	9165984694919423915	MI_D3CRX_V2_MC	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_d3crx_v2_blk_2e55d837e0ad56a11b8447556fbd4726.bundle	2432290790117039651	MI_D3CRX_V2_BLK	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_d3crx_v2_mc_cdca3c7a5974720ff00435def1d2b9f9.bundle	-7094741132558621107	MI_D3CRX_V2_MC	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_dumppouch1_ac3c1b95f0577fd28af7eb12dbe7f4cf.bundle	-6699222910136879980	MI_DumpPouch 1	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_dumppouch_bae899eb74e11a76aa23234136387598.bundle	-4644424139754272054	MI_DumpPouch	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_dumppouchaor1_21ef4df067789f9a54a65da1f56701e6.bundle	895566506685229261	MI_DumpPouch AOR1	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_dumppouchaor2_c9b27479128bd509290ab57d1da39b96.bundle	-5921701928672189037	MI_DumpPouch AOR2	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_dumppouchcoyote_1fe8847a486a42b1b482356222d66b12.bundle	6290132354875159963	MI_DumpPouch Coyote	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_dumppouchmcb_ed30a68af0d12b3f568d7b5b08a56a70.bundle	4081746915567735032	MI_DumpPouch MCB	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_dumppouchrg_082699711a18c87cf550fed0b9a29aee.bundle	7361721531796281518	MI_DumpPouch RG	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_earpro_comtac_vi_de_27bab133a04f6df22cdaf7e90ae33fb8.bundle	-120236456399482933	MI_EarPro_Comtac_VI_DE	-3661740934848837633	MilkShaders/Lit-Template
charactermodmaterials_assets_mi_ess_crossbow_black_01b7e3d1d8b1a6b9b599adeba86ce850.bundle	6546376144040811815	MI_ESS_Crossbow_Black	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_ess_crossbow_fde_d111d5c22c8ec6aea855eb6ec017934c.bundle	-5192769921292932241	MI_ESS_Crossbow_FDE	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_ess_crossbow_lens_black_aa21580b149ac17b872eb39c4f0d069b.bundle	1591701454420989401	MI_ESS_Crossbow_Lens_Black	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_ess_crossbow_lens_blackdark_be92f9c216f2607e56de483e51a3c98a.bundle	-6876164850582691600	MI_ESS_Crossbow_Lens_Black Dark	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_ess_crossbow_lens_orange_e7bd4999b0e1d108200a531cb93a3298.bundle	5833437196163005011	MI_ESS_Crossbow_Lens_Orange	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_eyelashes_659884d897b859696ea7a39b451af41d.bundle	-6497339227066113508	MI_Eyelashes	-8603950788525925452	HDRP/Hair
charactermodmaterials_assets_mi_fcarabiners_ferro_dmm_xsre_01_e4fac6d12d0645a1837dd721ff92b02a.bundle	-513829675199089598	MI_FCarabiners_Ferro_DMM_XSRE_01	-3661740934848837633	MilkShaders/Lit-Template
charactermodmaterials_assets_mi_fcarabiners_ferro_dmm_xsre_03_0e9292b61665b5583b751482e18c1c08.bundle	4317328363658324298	MI_FCarabiners_Ferro_DMM_XSRE_03	-3661740934848837633	MilkShaders/Lit-Template
charactermodmaterials_assets_mi_ferro_dangler_blk_5055c227b95cb0af6643f8f310e7588f.bundle	4216109479061355707	MI_Ferro_Dangler_BLK	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_ferro_dangler_mc1_d6a7074d7fe8c1313935a35280f1b4af.bundle	5802258754808737479	MI_Ferro_Dangler_MC 1	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_ferro_dangler_mc_c9bf7110c834d2549ed129bcf41282ce.bundle	-6979952168567256106	MI_Ferro_Dangler_MC	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_ferro_dangler_od_f6b9ebb91eff7250c07b4fa6c2fd7985.bundle	-6654835577876487465	MI_Ferro_Dangler_OD	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_ferro_minidangler_aor1_a686f49fd42f85f6aa0e972ae08ac21d.bundle	972172836787548963	MI_Ferro_MiniDangler_AOR1	-3661740934848837633	MilkShaders/Lit-Template
charactermodmaterials_assets_mi_ferro_minidangler_coyote_fd6852f25cce1a1c3c802c2ceab68239.bundle	-6914922797678780367	MI_Ferro_MiniDangler_Coyote	-3661740934848837633	MilkShaders/Lit-Template
charactermodmaterials_assets_mi_ferro_minidangler_ocp_d71736236d30b5c2e4a8ef38c6b47f2e.bundle	-4425817192132147912	MI_Ferro_MiniDangler_OCP	-3661740934848837633	MilkShaders/Lit-Template
charactermodmaterials_assets_mi_ferro_slickster_mc_85e6270b1bfa4724cebe4b3179b5ad98.bundle	8146087185807815437	MI_Ferro_Slickster_MC	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_fuel_modlite_rifle_light_38055e587ab879cd0b59eb350c602ed6.bundle	6706617825515091740	MI_Fuel_Modlite_Rifle_Light	-3661740934848837633	MilkShaders/Lit-Template
charactermodmaterials_assets_mi_g171_7071cd155d397c392d169cf580468ac2.bundle	-7015109430884075266	MI_G17	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_g17_0d8f365b8672765d9f492c5e0fff8520.bundle	1126583004772264171	MI_G17	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_gasmask_airboss_lbm_7b21cd6d66734c6170e83a7005f217d5.bundle	-7099598620189474484	MI_GasMask_Airboss_LBM	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_gloves_petzl_cordex_folded_73675831d6b5a6b93df6f179f93e51ca.bundle	-3419411377690878559	MI_Gloves_PETZL_CORDEX_Folded	-3661740934848837633	MilkShaders/Lit-Template
charactermodmaterials_assets_mi_gp_v1_aor1_bd2181c38a0fe82d696c65280c7283fe.bundle	-1890744045645773853	MI_GP_v1_AOR1	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_gp_v1_aor2_645c785cd47562b80231c4a9d2b4e615.bundle	-8361056270554784269	MI_GP_v1_AOR2	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_gp_v1_aor_48292457af51b1d7fa657c65eb7c893c.bundle	-1942144255632516074	MI_GP_v1_AOR	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_gp_v1_blk_699835f497e7bbdc749c4af9a67c6dc2.bundle	527876286997704770	MI_GP_v1_BLK	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_gp_v1_coyote2_75dd293ceae11c663da27d68666cdb9d.bundle	5476168779046791055	MI_GP_v1_Coyote 2	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_gp_v1_coyote_8ca05ed5c9351273478342ae13592c1a.bundle	5726182519137042312	MI_GP_v1_Coyote	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_gp_v1_mc1_f1595c1496fc08c0b8a4db2e9f1718f6.bundle	-4855558280707719889	MI_GP_v1_MC 1	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_gp_v1_mcb_cd061aa1deb396d6ba6666f6b596a15e.bundle	-8485504973472280910	MI_GP_v1_MCB	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_gp_v1_od_5fdfd56540da31400665b855b501e860.bundle	9222854963528208372	MI_GP_v1_OD	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_gpnvg18_tan1_2236750cd3c14a48f25858fac94d1016.bundle	-5374202626521468051	MI_GPNVG18_Tan 1	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_gpnvg18_tan_8eeeba8d74eb8f1685f714a7a1eca3e1.bundle	8169054373833151884	MI_GPNVG18_Tan	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_gpnvg18_tanlenso_dfe09ed76aa2fafda8bbaa0ad0beb500.bundle	6997223283936579179	MI_GPNVG18_Tan Lens O	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_gpnvg18_tanlensogp_6ce1ea94f8f01c6d40e235c3c22a3e76.bundle	-6361760008051917711	MI_GPNVG18_Tan Lens O GP	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_heli_tether1_c2219a907cce917ac360d220cf143231.bundle	5613845241952506839	MI_Heli_Tether 1	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_heli_tether_f49673323184c4230917b0e4fb05ede0.bundle	5761302714175625051	MI_Heli_Tether	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_helmet_ihps_blk_51022f3ee56ecad81a99e575c03b5bc6.bundle	-1207985904211103944	MI_Helmet_IHPS_BLK	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_helmet_ihps_coverblk_2f35927b93748e1181e0d194e31901b5.bundle	8200489312966204570	MI_Helmet_IHPS_Cover BLK	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_helmet_ihps_covermc_7885494d8b92517c4779ca85a3b728bb.bundle	-4239606250016994298	MI_Helmet_IHPS_Cover MC	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_helmet_ihps_covertan_83cfa330f4219417c33027caa2d77dc4.bundle	2750641017614481429	MI_Helmet_IHPS_Cover TAN	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_helmet_ihps_tan_2db64b510fdb65a3e2162af54c5930f6.bundle	4359365961631008248	MI_Helmet_IHPS_TAN	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_holster_63540do1_b6e964da1f00a6942de333e3de12286b.bundle	-3208302833675692515	MI_Holster_63540DO 1	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_holster_63540do2_2bbc05496af122e76b812cfc821880af.bundle	7273639807645290783	MI_Holster_63540DO 2	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_holster_63540do_7828312836bfe3d510b73489be66ab84.bundle	8833398566258090245	MI_Holster_63540DO	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_holster_63540do_strap1_1732c809b1bf2a24fb949eb3332860a6.bundle	-336277390300051954	MI_Holster_63540DO_Strap 1	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_holster_63540do_strap_d8fe7db5dea285c04c72833021cddf10.bundle	3031485605720760844	MI_Holster_63540DO_Strap	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_holster_63540do_straprg_48322b85a58c96ca20285cb67997198c.bundle	4412491450319675438	MI_Holster_63540DO_Strap RG	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_holster_63540doaor1_49e0345ddd0d76aef07b107b3a25f680.bundle	-7127083631838625236	MI_Holster_63540DO AOR1	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_holster_63540doaor2_1baa0df8b8cce9e29efdcc93e292770d.bundle	-6640552813657930734	MI_Holster_63540DO AOR2	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_holster_63540dorg_d295bf8fb3aa9ed7c4a4cf452d91c7e6.bundle	7779015389846918799	MI_Holster_63540DO RG	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_holster_safariland_63540do_coyote_d0b9b634dae814448c7c111103c7e603.bundle	-2366597180716770096	MI_Holster_Safariland_63540DO_Coyote	-3661740934848837633	MilkShaders/Lit-Template
charactermodmaterials_assets_mi_holster_safariland_63540do_ocp_57b53deb8bb082ffb2b94b4ce6ff34cf.bundle	-2495067192886389038	MI_Holster_Safariland_63540DO_OCP	-3661740934848837633	MilkShaders/Lit-Template
charactermodmaterials_assets_mi_holster_safariland_63540do_strap_df584b6a83d3df72128e6d047bb619de.bundle	2550995626840436427	MI_Holster_Safariland_63540DO_Strap	-3661740934848837633	MilkShaders/Lit-Template
charactermodmaterials_assets_mi_ifak_v21_51af3afe06c7d59d280208273616c8d9.bundle	-685090595754525514	MI_IFAK_V2 1	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_ifak_v2_74469da7f53bd555063b03681a3bb621.bundle	-11077413579907136	MI_IFAK_V2	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_ifak_v2aor11_ede113e9a288735eb6e2af9d34fda406.bundle	1513334264876741193	MI_IFAK_V2 AOR1 1	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_ifak_v2aor1_e2970922dece7c7b4a65f3dbac60f1c7.bundle	360939802829551638	MI_IFAK_V2 AOR1	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_ifak_v2aor2_247cf792af94eb7fdcfbb66879dc0e01.bundle	614628184730194625	MI_IFAK_V2 AOR2	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_ifak_v2coyote_fc99b938e71e633a76883519ffe8eca8.bundle	-3002222736075959357	MI_IFAK_V2 Coyote	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_ifak_v2mcb_ff68e68030a143835f25b447d7495697.bundle	-7918151598848974921	MI_IFAK_V2 MCB	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_ifak_v2mcbvet1_16233ef125ed9fac1585a79ade93e3e0.bundle	-5172059981720828081	MI_IFAK_V2 MCB VET 1	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_ifak_v2mcvet_46190b94bc07854998046dc51711fe5d.bundle	6086685165138430362	MI_IFAK_V2 MC VET	7322088784485553867	HDRP/Lit
charactermodmaterials_assets_mi_ifak_v2rg_7ea1718685f758e6443b199a6e54558e.bundle	-7385574014598545937	MI_IFAK_V2 RG	7322088784485553867	HDRP/Lit
